-0.0129765645,0.0029822187,0.002850946,-0.008667365,0.023488825,-0.016486906,-0.012682057,-0.03466552,0.031878475,-0.039477717,0.0016754324,-0.046290543,-0.042218883,-0.0019410981,0.0043674707,0.030572295,-0.027660647,-0.013102412,0.025234275,-0.027660647,-0.0072791176,-0.00048527453,0.03348394,-0.032998666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.84297576317636,13.517739167821299,0.05942749082918797,60.0993975582751,-1.6165943467513053,2.75894661189613,60.508309140781876,2.7619939666127475,-0.9040047936033151,48.760870427442256,-0.7535770476393786,3.0959293127842034,8.320808410644531e-05
-0.011714851,0.002521208,0.0026325725,-0.007866662,0.022494012,-0.017700093,-0.01243942,-0.034811106,0.031684365,-0.039987255,0.0020879158,-0.04641186,-0.011646588,-0.013102412,-0.0019410981,0.04707163,-0.04610108,-0.039307237,0.03105757,-0.02911647,-0.010676039,-0.011646588,0.041733608,-0.03445449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.99311834516437,13.317549058503994,0.009379963499861588,60.06603254005554,-1.691665637745292,2.575439011688582,60.44992035889767,3.262469239906,-1.3377500304574657,48.36883146336254,-1.1622985208288519,3.596404586077456,0.0356745719909668
-0.010720038,0.002254307,0.0019774518,-0.007235805,0.021183772,-0.019107388,-0.01243942,-0.03505374,0.031102037,-0.043190066,0.0024761353,-0.04961467,0.008249667,-0.017469883,-0.01941098,0.06211514,-0.0703648,-0.06842371,0.030572295,-0.033969216,-0.021352079,-0.07667337,0.0514391,-0.09996655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.909705799615445,13.159065221961152,0.009379963499861588,59.99930250361644,-1.7667369287392805,1.6495597560960622,60.46660286800745,3.1707154398022412,-1.3294087759025732,48.327125190588106,-1.1539572662740163,2.5370652576067396,0.04405951499938965
-0.010453137,0.0018903511,0.0017348146,-0.0067505306,0.019922057,-0.021169806,-0.011978409,-0.038669035,0.030907927,-0.048697934,0.0027673,-0.054297574,0.01504351,-0.0266901,-0.02571955,0.07279118,-0.09414326,-0.10724567,0.039307237,-0.10627512,-0.024263727,-0.18634541,0.05386547,-0.19216871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.63444439930419,12.950533858088926,-0.040667563829462905,60.082715049165316,-1.6332768558610806,0.8487993188268437,60.48328537711722,2.061328584002197,-1.2543374849085698,48.24371264503924,-1.1622985208288519,1.994883711539046,0.059645652770996094
-0.011132521,0.0015749227,0.0013223314,-0.0065564206,0.018805927,-0.023644704,-0.01139608,-0.04255123,0.030422652,-0.054133005,0.0029856737,-0.059320163,0.002911647,-0.03445449,-0.041248333,0.07667337,-0.12277445,-0.14897928,0.05483602,-0.18731597,-0.035910316,-0.28970888,0.058718216,-0.29213527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35084174443799,12.825415039765625,0.08445125449384827,60.0993975582751,-1.6833243831904052,0.8154343006073308,60.47494412256233,2.02796356578265,-1.2877025031281395,48.160300099490314,-1.2373698118228553,1.9281536750999444,0.0676577091217041
-0.009094368,0.0013322855,0.0011282215,-0.0062167286,0.017714059,-0.026459297,-0.010765223,-0.046166528,0.029864587,-0.060053356,0.003495212,-0.06587137,0.09608436,-0.03785141,-0.039307237,0.088319965,-0.13830324,-0.20818277,0.06842371,-0.2610777,-0.04610108,-0.4095717,0.06842371,-0.4231594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.34250048988313,12.733661239661865,-0.03232630927457425,60.04100877639087,-1.7417131650746165,0.706997991393786,60.47494412256233,2.0446460748924196,-1.1876074484694872,48.202006372264776,-1.1289335026093106,1.4026546381420317,0.07528305053710938
-0.010744302,0.0011381756,0.00095837546,-0.007866662,0.017495684,-0.030026065,-0.0112747615,-0.0488598,0.029573422,-0.06679867,0.0022820255,-0.07099102,0.044645257,-0.036880862,-0.03785141,0.01601406,-0.11986281,-0.2707832,0.028145922,-0.2838856,-0.04610108,-0.5464191,0.012131863,-0.49400946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.275770453444046,12.291574748252794,-0.015643800164798827,60.04100877639087,-1.716689401409956,0.4400778456373704,60.44157910434278,1.836114711020235,-1.0791711392559709,48.193665117709884,-1.1706397753837443,1.3359246017029336,0.08377552032470703
-0.012709663,0.0008227472,0.0010069029,-0.0085945735,0.017519949,-0.03259802,-0.010498322,-0.054027975,0.029524894,-0.07495128,0.0023062893,-0.078415714,-0.019896256,-0.033969216,-0.03251339,-0.014558235,-0.09948128,-0.29795855,0.03882196,-0.38433743,-0.043189432,-0.69928056,0.0043674707,-0.6400771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.31747672621845,12.433376075685937,0.017721218054750243,60.082715049165316,-1.7083481468550674,-0.2272225187536261,60.341484049684134,1.4857820197149563,-1.0708298847010784,48.11859382671591,-1.1539572662740163,1.0439806922818695,0.0980679988861084
-0.014165487,0.00077421975,0.0010311666,-0.009783496,0.017350104,-0.03456338,-0.009891729,-0.058589555,0.02974327,-0.08128411,0.002233498,-0.08309861,-0.06890898,-0.029601745,-0.018925706,-0.050953824,-0.07667337,-0.30911988,0.050953824,-0.4707163,-0.027175372,-0.761881,-0.004852745,-0.6696788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.40923052632224,12.483423603015234,-0.04900881838434967,60.00764375817132,-1.691665637745292,-0.5275076827295546,60.44992035889767,1.6025595834833823,-1.1208774120303762,47.918403717398604,-1.1789810299386652,0.9272031285134433,0.11229729652404785
-0.014990454,0.0006771648,0.0008855843,-0.010729781,0.017519949,-0.03611626,-0.009212345,-0.060336545,0.029840322,-0.08579717,0.0023062893,-0.08605879,-0.090746336,-0.024263727,-0.016984608,-0.07958502,-0.04804218,-0.2989291,0.055321295,-0.43335015,-0.021352079,-0.7419847,-0.0092202155,-0.63522434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35084174443799,12.416693566576123,0.017721218054750243,60.03266752183599,-1.5999118376415298,-0.7026740283822104,60.44992035889767,1.4607582560502959,-1.0207823573717238,47.918403717398604,-1.1372747571642314,0.9772506558427677,0.12627077102661133
-0.015208827,0.00026468147,0.0006914744,-0.01150622,0.017277312,-0.038081624,-0.008120477,-0.062350433,0.029961642,-0.090188906,0.002330553,-0.0901351,-0.081526116,-0.026204824,-0.012617137,-0.098996,-0.030572295,-0.28873834,0.06551206,-0.395984,-0.0092202155,-0.7211179,-0.013102412,-0.6162986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.275770453444046,12.149773420819736,0.00103870894497482,60.03266752183599,-1.6416181104159675,-0.694332773827318,60.33314279512925,1.3356394377269827,-0.9123460481582075,47.893379953733955,-1.229028557267963,0.5268229098788401,0.13416171073913574
-0.015475728,2.2044218e-05,0.0006186833,-0.013156154,0.017422894,-0.04041094,-0.007659466,-0.064145945,0.030616762,-0.0949446,0.0023062893,-0.09263426,-0.1276272,-0.026204824,-0.010190764,-0.1387885,-0.005823294,-0.27903286,0.06211514,-0.3595884,0.01504351,-0.6978248,-0.023778452,-0.5352578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2507466897794,11.932900802392647,0.017721218054750243,60.015985012726226,-1.5164992920926545,-0.9278879013641639,60.39153157701345,1.4273932378307448,-1.0291236119266447,47.63480106253243,-1.1372747571642314,0.5435054189886136,0.17547607421875
-0.015597046,-7.5010685e-05,0.0006914744,-0.014854615,0.017325839,-0.041308697,-0.007465356,-0.06535914,0.031102037,-0.09877826,0.0024033443,-0.094745204,-0.097054906,-0.024263727,-0.0053380197,-0.13975906,-0.0033969216,-0.22565265,0.0761881,-0.32998666,0.030572295,-0.6395918,0.0024263726,-0.47508377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.234064180669584,11.982948329722001,-0.04900881838434967,60.06603254005554,-1.5498643103122054,-0.8778403740348377,60.40821408612323,1.4190519832758546,-1.0124411028168598,47.609777298867755,-1.1372747571642314,0.6102354554277153,0.19144916534423828
