-0.013413311,-0.0010940871,0.0020987706,-0.013301737,0.008372524,-0.02718721,-0.0015450071,-0.019039681,0.031927004,-0.038507167,0.01839314,-0.016300578,-0.01504351,-0.0072791176,-0.00048527453,-0.00970549,0.0072791176,-0.017469883,-0.0063085686,0.005823294,0.011161314,-0.013587686,-0.01601406,0.008249667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.367524253547806,13.02560514908293,-0.549484091677602,60.17446884926907,-1.5164992920926545,2.725581593676589,60.44157910434278,4.163324731833856,-0.7872272298349063,47.93508622650839,-0.5700694474318588,5.323044278939174,9.036064147949219e-05
-0.0134618385,-0.00080292247,0.002050243,-0.013156154,0.008275469,-0.0269931,-0.001908963,-0.019039681,0.031927004,-0.038604222,0.017568173,-0.016227785,-0.01601406,0.0038821963,-0.0019410981,-0.004852745,0.0053380197,-0.011646588,-0.014072961,0.0092202155,0.004852745,-0.012131863,-0.02911647,0.0053380197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44259554454178,13.09233518552204,-0.5578253462324907,60.116080067384864,-1.566546819421979,2.7756291210058865,60.39987283156834,4.079912186284984,-0.7705447207250931,48.00181626294747,-0.47831564732809895,5.306361769829401,0.03621840476989746
-0.013486102,-0.0007301313,0.0021230343,-0.013180418,0.008372524,-0.027041627,-0.002078809,-0.019039681,0.032048322,-0.038604222,0.016549096,-0.015960885,-0.014558235,0.0063085686,0.0063085686,-0.0053380197,0.005823294,-0.010190764,-0.017955158,0.010676039,0.010676039,-0.012131863,-0.054350745,0.014558235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.450936799096645,13.075652676412256,-0.5411428371227153,60.082715049165316,-1.5832293285317545,2.8006528846705354,60.39987283156834,4.079912186284984,-0.7538622116153366,47.960109990173066,-0.47831564732809895,5.314703024384287,0.05016446113586426
-0.013583157,-0.0005360215,0.0019289245,-0.013034835,0.008178415,-0.02687178,-0.002248655,-0.019015418,0.031927004,-0.038749803,0.01579692,-0.015766775,-0.012617137,0.011646588,-0.0019410981,-0.00048527453,-0.0043674707,-0.00048527453,-0.022322629,0.010190764,0.0053380197,-0.01504351,-0.06939425,0.017955158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37586550810267,13.050628912747579,-0.5244603280129397,60.091056303720194,-1.566546819421979,2.75894661189613,60.39153157701345,4.129959713614305,-0.762203466170229,47.951768735618174,-0.4699743927732065,5.281338006164737,0.05766749382019043
-0.013680212,-9.927441e-05,0.0019289245,-0.012889253,0.008178415,-0.026968835,-0.0025640836,-0.018942626,0.031927004,-0.038992442,0.014850636,-0.015475611,-0.014072961,0.0266901,-0.0014558235,0.0087349415,-0.002911647,-0.0033969216,-0.028145922,0.006793843,0.0043674707,-0.018440431,-0.092687435,0.024749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.43425428998689,13.0589701673025,-0.5411428371227153,60.116080067384864,-1.5832293285317545,2.708899084566804,60.4332378497879,4.138300968169192,-0.7288384479506593,47.960109990173066,-0.48665690188296296,5.356409297158725,0.06552743911743164
-0.013437575,0.000119099124,0.0020745068,-0.0129377805,0.008008569,-0.02679899,-0.0028067208,-0.01877278,0.031927004,-0.039380662,0.014122724,-0.015281501,-0.0087349415,0.03445449,0.002911647,0.006793843,-0.0077643925,0.0072791176,-0.03202812,0.0087349415,0.0019410981,-0.025234275,-0.10724567,0.027175372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.50932558098089,13.083993930967148,-0.5328015825678266,60.13276257649465,-1.6082530921964167,2.692216575457019,60.37484906790367,4.154983477278969,-0.762203466170229,47.94342748106325,-0.4616331382183141,5.364750551713616,0.07245111465454102
-0.013097883,-9.927441e-05,0.002050243,-0.012913517,0.00808136,-0.026483562,-0.0026854023,-0.018918363,0.031732894,-0.039599035,0.014413889,-0.016154995,0.0063085686,0.019896256,-0.00097054907,0.0077643925,-0.005823294,0.014072961,-0.022807902,0.0024263726,-0.0038821963,-0.021837354,-0.07958502,0.002911647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.484301817316215,13.134041458296474,-0.5244603280129397,60.16612759471419,-1.5832293285317545,2.6505103026825854,60.3665078133488,4.113277204504535,-0.7455209570604442,47.94342748106325,-0.4699743927732065,5.022759114963227,0.0806739330291748
-0.013049356,-0.00017206559,0.002147298,-0.013010572,0.007862986,-0.026435034,-0.0026854023,-0.018797046,0.031490255,-0.040351212,0.014413889,-0.01664027,0.008249667,0.012617137,0.0019410981,0.002911647,-0.008249667,0.011161314,-0.015528785,0.004852745,-0.0087349415,-0.034939766,-0.06308569,-0.008249667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45927805365154,13.109017694631797,-0.6328966372264774,60.14944508560443,-1.6499593649708544,2.5170502298043917,60.37484906790367,4.121618459059421,-0.7705447207250931,47.9684512447279,-0.47831564732809895,5.13953667873165,0.0888357162475586
-0.013194938,-0.00017206559,0.002317144,-0.013083363,0.0076446123,-0.02660488,-0.0025640836,-0.019282319,0.031465992,-0.041540135,0.014462416,-0.017246863,0.005823294,0.011161314,0.0038821963,0.0019410981,-0.014558235,0.0087349415,-0.00970549,-0.004852745,-0.011646588,-0.058718216,-0.041733608,-0.02571955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.40088927176732,13.017263894528037,-0.616214128116702,60.14110383104952,-1.591570583086643,2.3919314114810906,60.39987283156834,3.9130870951872327,-0.7121559388409029,47.93508622650839,-0.4616331382183141,5.106171660512099,0.09680366516113281
-0.013170674,-0.00022059304,0.002050243,-0.013204682,0.0077416673,-0.027284265,-0.002515556,-0.020252869,0.031223355,-0.04294743,0.014438152,-0.018435786,0.008249667,0.0063085686,0.0024263726,-0.0033969216,-0.0087349415,-0.008249667,-0.0053380197,-0.024749,-0.014072961,-0.083952494,-0.027175372,-0.0533802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.384206762657534,12.817073785210733,-0.4910953097933907,59.99930250361644,-1.6499593649708544,2.275153847712682,60.37484906790367,3.7963095314188027,-0.7455209570604442,47.91006246284371,-0.47831564732809895,4.872616532975247,0.1046907901763916
